gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
BCL2,TCGA-COAD,-1.8822346921371305,log2_fold_change,1.2907301926822296e-45,0.8812310079524148,0.281715,0.281715,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,BCL2 apoptosis regulator,8,0.5407365019881036,113,1.0
TBX6,TCGA-COAD,0.9245554153163908,log2_fold_change,2.67912582242948e-07,0.6590806232624297,0.0,0.0,no_support,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,T-box transcription factor 6,3,0.5397701558156074,114,1.0
GNA11,TCGA-COAD,-1.874088802660756,log2_fold_change,5.526336918544832e-26,0.8801318937091873,0.277519,0.277519,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,G protein subunit alpha 11,11,0.5394127234272968,115,1.0
OMD,TCGA-COAD,-3.379095735971346,log2_fold_change,7.237937026400033e-26,0.9714230296760845,0.185012,0.185012,available,,,0.0,no_support,3,1.0,available,osteomodulin,5,0.5391087574190212,116,1.0
ISX,TCGA-COAD,-3.2952502558417187,log2_fold_change,1.7072668051817166e-33,0.9685782633994957,0.185012,0.185012,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,intestine specific homeobox,0,0.5383975658498739,117,1.0
ACSL6,TCGA-COAD,3.165284385127068,log2_fold_change,1.612103333208411e-45,0.9646990366586927,0.186309,0.186309,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,acyl-CoA synthetase long chain family member 6,1,0.5377520091646733,118,1.0
RUNX1T1,TCGA-COAD,-1.7856131246801965,log2_fold_change,2.934078796831483e-13,0.8692054050559255,0.277889,0.277889,available,,,0.0,no_support,3,1.0,available,RUNX1 partner transcriptional co-repressor 1,0,0.5367736012639814,119,1.0
PRKCB,TCGA-COAD,-3.054256754221388,log2_fold_change,3.581373770342928e-40,0.9612723863709833,0.185012,0.185012,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,protein kinase C beta,10,0.5365710965927458,120,1.0
ESCO2,TCGA-COAD,0.8973875831485607,log2_fold_change,6.396531458862449e-09,0.6459559061227129,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,establishment of sister chromatid cohesion N-acetyltransferase 2,1,0.5364889765306782,121,1.0
MAF,TCGA-COAD,-1.7577010915913365,log2_fold_change,3.214672665841798e-19,0.8650029094200556,0.278074,0.278074,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,MAF bZIP transcription factor,3,0.5357692273550139,122,1.0
CCND1,TCGA-COAD,1.678751705611461,log2_fold_change,4.047879924590425e-35,0.853753151871727,0.286127,0.286127,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cyclin D1,18,0.5349700379679317,123,1.0
CBS,TCGA-COAD,-0.8549322019443988,log2_fold_change,5.112841434158018e-06,0.6283700782310726,0.010176,0.010176,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,cystathionine beta-synthase,2,0.5346365195577681,124,1.0
HEYL,TCGA-COAD,0.8695751833532332,log2_fold_change,2.437711104436178e-09,0.6350294174694511,0.002775,0.002775,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,hes related family bHLH transcription factor with YRPW motif like,5,0.5344511043673628,125,1.0
MUC4,TCGA-COAD,-2.7971945932116693,log2_fold_change,6.76911789864906e-18,0.9492467834744941,0.186384,0.186384,available,,,0.0,no_support,3,1.0,available,"mucin 4, cell surface associated",6,0.5339076958686235,126,1.0
UTP18,TCGA-COAD,0.821662297458639,log2_fold_change,1.1402772797353395e-21,0.6120126721406867,0.021461,0.021461,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,UTP18 small subunit processome component,2,0.5333684180351717,127,1.0
SSX2IP,TCGA-COAD,0.8431014582977987,log2_fold_change,4.0401952904321266e-11,0.6230038145729618,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,SSX family member 2 interacting protein,0,0.5307509536432404,128,1.0
EBF1,TCGA-COAD,-1.5797032150776058,log2_fold_change,7.436584965510303e-15,0.8372664382233141,0.28293,0.28293,available,,,0.0,no_support,3,1.0,available,EBF transcription factor 1,2,0.5300491095558285,129,1.0
SGK1,TCGA-COAD,-2.5017812126897496,log2_fold_change,1.9488157080859485e-13,0.934053145406349,0.185382,0.185382,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,serum/glucocorticoid regulated kinase 1,5,0.5298587863515872,130,1.0
KIAA1549,TCGA-COAD,2.4304686849735617,log2_fold_change,1.655244419853285e-32,0.9304325337815995,0.185752,0.185752,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,KIAA1549,1,0.5290461334453999,131,1.0
FLI1,TCGA-COAD,-1.569691275797374,log2_fold_change,1.569479576619779e-35,0.8356500937479796,0.279703,0.279703,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"Fli-1 proto-oncogene, ETS transcription factor",1,0.528838273436995,132,1.0
SOX2,TCGA-COAD,-1.1596186423332768,log2_fold_change,4.916433620807447e-05,0.7415788452835068,0.373631,0.373631,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,SRY-box transcription factor 2,12,0.5288024613208767,133,1.0
ERBB4,TCGA-COAD,-1.5623899965887773,log2_fold_change,2.599395156945452e-11,0.8347449408417922,0.280373,0.280373,available,,,0.0,no_support,3,1.0,available,erb-b2 receptor tyrosine kinase 4,20,0.528779485210448,134,1.0
ALDH2,TCGA-COAD,-0.535636227187446,log2_fold_change,1.9393287299320572e-13,0.4262623650352363,0.186164,0.186164,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,aldehyde dehydrogenase 2 family member,4,0.5281065912588091,135,1.0
ACADSB,TCGA-COAD,-0.8144315793962154,log2_fold_change,1.5945350275468032e-20,0.6083274067369238,0.0037,0.0037,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,acyl-CoA dehydrogenase short/branched chain,2,0.5280068516842309,136,1.0
COL1A1,TCGA-COAD,2.2759423503325973,log2_fold_change,1.4544812677925845e-22,0.9204758518135385,0.188358,0.188358,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,collagen type I alpha 1 chain,27,0.5272084629533846,137,1.0
FANCA,TCGA-COAD,1.5130135425550053,log2_fold_change,6.60301839087559e-16,0.8260166806749855,0.279369,0.279369,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,FA complementation group A,2,0.5263464201687463,138,1.0
FBXL5,TCGA-COAD,-0.8085429046563224,log2_fold_change,5.719898312394647e-15,0.6053533329023082,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,F-box and leucine rich repeat protein 5,4,0.5263383332255771,139,1.0
LPP,TCGA-COAD,-1.5163830121098414,log2_fold_change,2.7115680132755007e-15,0.8266632184651193,0.277519,0.277519,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,LIM domain containing preferred translocation partner in lipoma,0,0.5260455546162799,140,1.0
PBX1,TCGA-COAD,-1.4914899880607209,log2_fold_change,9.966032605491923e-21,0.8221374539341825,0.281008,0.281008,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,PBX homeobox 1,3,0.5257863634835456,141,1.0
HOXD11,TCGA-COAD,-1.1325159901074515,log2_fold_change,7.657182479115711e-05,0.7330445464537402,0.370025,0.370025,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,homeobox D11,1,0.525767386613435,142,1.0
PDGFRA,TCGA-COAD,-1.488439467849224,log2_fold_change,5.2322346588862876e-24,0.8214262623650352,0.279911,0.279911,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,platelet derived growth factor receptor alpha,13,0.5253343155912589,143,1.0
RUNX1,TCGA-COAD,1.3821900903974065,log2_fold_change,3.2551992867762843e-26,0.7979569405831771,0.298391,0.298391,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,RUNX family transcription factor 1,20,0.5240869851457943,144,1.0
GSR,TCGA-COAD,-0.6849013047927688,log2_fold_change,1.9111373089113941e-13,0.5328764466283055,0.06345,0.06345,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,glutathione-disulfide reductase,5,0.5240816116570763,145,1.0
CDH10,TCGA-COAD,-2.140966646767866,log2_fold_change,1.6203673494387066e-16,0.9105191698454774,0.185012,0.185012,available,,,0.0,no_support,3,1.0,available,cadherin 10,1,0.5238827924613694,146,1.0
TNK2,TCGA-COAD,0.7669947637728107,log2_fold_change,3.552565122503649e-14,0.5816900497834099,0.013321,0.013321,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,tyrosine kinase non receptor 2,1,0.5237527624458524,147,1.0
TMPRSS2,TCGA-COAD,-1.4502459065324942,log2_fold_change,2.0146516441391904e-17,0.8126333484192151,0.281659,0.281659,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transmembrane serine protease 2,3,0.5235730871048038,148,1.0
LMO2,TCGA-COAD,-1.4596342486781504,log2_fold_change,1.247049686996921e-36,0.8145083080106033,0.277519,0.277519,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,LIM domain only 2,1,0.5230068270026509,149,1.0
FAS,TCGA-COAD,-1.4224368070953428,log2_fold_change,1.2817303648386402e-24,0.8069438158660374,0.284082,0.284082,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,Fas cell surface death receptor,7,0.5227564539665093,150,1.0
MFN2,TCGA-COAD,-0.7666747654784221,log2_fold_change,3.772939944421434e-20,0.5811728195513027,0.0074,0.0074,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,mitofusin 2,3,0.5221432048878256,151,1.0
BUB1B,TCGA-COAD,1.4317415998635514,log2_fold_change,9.07943410909032e-15,0.8090127367944656,0.278629,0.278629,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,BUB1 mitotic checkpoint serine/threonine kinase B,10,0.5219104341986164,152,1.0
WAS,TCGA-COAD,-1.407948371141054,log2_fold_change,1.2219072357846491e-20,0.8041637033684619,0.278259,0.278259,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,WASP actin nucleation promoting factor,7,0.5206056758421155,153,1.0
FABP4,TCGA-COAD,-4.061974705782022,log2_fold_change,7.583553408926053e-23,0.985323592163962,0.095022,0.095022,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,fatty acid binding protein 4,3,0.5200863980409904,154,1.0
CCNE1,TCGA-COAD,1.387357939621353,log2_fold_change,4.2312997065371226e-23,0.7990560548264046,0.27992,0.27992,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cyclin E1,14,0.5197440137066012,155,1.0
FAT4,TCGA-COAD,-1.0487315538120416,log2_fold_change,4.71181566842278e-07,0.7064718432792396,0.372476,0.372476,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,FAT atypical cadherin 4,0,0.5197369608198099,156,1.0
CSF1R,TCGA-COAD,-1.827411333788163,log2_fold_change,2.1802171479365257e-23,0.8742483998189694,0.204279,0.204279,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,colony stimulating factor 1 receptor,3,0.5196318499547423,157,1.0
NDRG1,TCGA-COAD,-1.3775458468360888,log2_fold_change,1.4371168767383552e-11,0.7969871338979764,0.280294,0.280294,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,N-myc downstream regulated 1,1,0.5193202834744941,158,1.0
KRAS,TCGA-COAD,-0.6560383165614887,log2_fold_change,8.404382764387228e-23,0.5137389280403439,0.561078,0.561078,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,"KRas proto-oncogene, GTPase",71,0.518704232010086,159,1.0
FUBP1,TCGA-COAD,0.2988322531127405,log2_fold_change,2.9511580712010653e-08,0.2021723669748497,0.371875,0.371875,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,far upstream element binding protein 1,0,0.5185118417437125,160,1.0
KDM1A,TCGA-COAD,0.7297096793450422,log2_fold_change,5.378420281466746e-30,0.5608715329411004,0.010665,0.010665,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,lysine demethylase 1A,9,0.517884133235275,161,1.0
BRCA1,TCGA-COAD,1.3383604212860316,log2_fold_change,2.1655355667781024e-19,0.7882588737311695,0.283202,0.283202,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,BRCA1 DNA repair associated,28,0.5178652184327923,162,1.0
CBFB,TCGA-COAD,1.3596936807095332,log2_fold_change,6.578511483801861e-34,0.7923967155880262,0.278444,0.278444,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,core-binding factor subunit beta,25,0.5177101788970065,163,1.0
ELAC1,TCGA-COAD,-0.7410377110694197,log2_fold_change,3.619467131274074e-25,0.5673369108424388,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,elaC ribonuclease Z 1,0,0.5168342277106097,164,1.0
PALB2,TCGA-COAD,1.0180688811188787,log2_fold_change,1.2931148166803396e-28,0.6958039697420314,0.37095,0.37095,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,partner and localizer of BRCA2,10,0.5166884924355079,165,1.0
RAB3IL1,TCGA-COAD,-0.7391472795497185,log2_fold_change,1.0910434559244663e-09,0.5661084890411845,0.0,0.0,no_support,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,RAB3A interacting protein like 1,1,0.5165271222602961,166,1.0
KRT17,TCGA-COAD,4.750370927852636,log2_fold_change,8.763163161683145e-21,0.9917889700653003,0.073779,0.073779,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,keratin 17,3,0.5163919925163251,167,1.0
USP53,TCGA-COAD,-0.7343331315026447,log2_fold_change,5.117022561349841e-11,0.5639102605547294,0.0,0.0,no_support,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,ubiquitin specific peptidase 53,0,0.5159775651386823,168,1.0
CTHRC1,TCGA-COAD,3.320759133549375,log2_fold_change,1.0943084385066828e-49,0.9695480700846965,0.094197,0.094197,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,collagen triple helix repeat containing 1,0,0.515936267521174,169,1.0
GAS7,TCGA-COAD,-1.843466894081528,log2_fold_change,8.883853721686574e-24,0.8765112820844378,0.187094,0.187094,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,growth arrest specific 7,0,0.5159013205211095,170,1.0
INTU,TCGA-COAD,0.7327318522940471,log2_fold_change,1.4066253742567006e-07,0.5630051076485421,0.0,0.0,no_support,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,inturned planar cell polarity protein,1,0.5157512769121355,171,1.0
FNBP1,TCGA-COAD,-1.840224901927343,log2_fold_change,1.490886509263834e-22,0.8761233594103576,0.185012,0.185012,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,formin binding protein 1,5,0.5152838398525894,172,1.0
HMGA1,TCGA-COAD,1.3094458127238615,log2_fold_change,1.12398734906739e-24,0.7817934958298313,0.278444,0.278444,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,high mobility group AT-hook 1,7,0.5150593739574578,173,1.0
EZH2,TCGA-COAD,1.2881119733924606,log2_fold_change,1.2894083092171915e-17,0.7773323850779078,0.282599,0.282599,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,enhancer of zeste 2 polycomb repressive complex 2 subunit,10,0.514982846269477,174,1.0
CYSLTR2,TCGA-COAD,-1.812145863892205,log2_fold_change,5.292351044873132e-27,0.8722441326695546,0.187603,0.187603,available,,,0.0,no_support,3,1.0,available,cysteinyl leukotriene receptor 2,4,0.5149617831673887,175,1.0
TCF7L2,TCGA-COAD,-0.6959143186082208,log2_fold_change,1.5851817331713104e-11,0.540570246330898,0.519258,0.519258,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,transcription factor 7 like 2,12,0.5149570615827245,176,1.0
EPAS1,TCGA-COAD,-1.2929525157769053,log2_fold_change,1.0021974049373759e-26,0.778366845542122,0.280528,0.280528,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,endothelial PAS domain protein 1,8,0.5147237113855305,177,1.0
FOXA1,TCGA-COAD,-1.2975459832850085,log2_fold_change,1.9538918435558185e-15,0.7794013060063361,0.278775,0.278775,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,forkhead box A1,2,0.5145440765015841,178,1.0
ADAM12,TCGA-COAD,3.689129549718575,log2_fold_change,8.421452956459389e-34,0.9785995991465701,0.079277,0.079277,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ADAM metallopeptidase domain 12,2,0.5144691497866425,179,1.0
MUC6,TCGA-COAD,1.795465265222582,log2_fold_change,1.0061334017820491e-10,0.8703045192991531,0.187066,0.187066,available,,,0.0,no_support,3,1.0,available,"mucin 6, oligomeric mucus/gel-forming (gene/pseudogene)",6,0.5143426298247883,180,1.0
GPC5,TCGA-COAD,-1.8014446443800105,log2_fold_change,6.674261128008276e-14,0.8710803646473136,0.185012,0.185012,available,,,0.0,no_support,3,1.0,available,glypican 5,17,0.5140230911618284,181,1.0
CDK4,TCGA-COAD,1.271757777588265,log2_fold_change,3.742744159335101e-27,0.7738410810111851,0.280261,0.280261,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,cyclin dependent kinase 4,19,0.5135255202527963,182,1.0
GALNT7,TCGA-COAD,-0.7105989681050655,log2_fold_change,2.1553581713390635e-11,0.5500743518458654,0.0037,0.0037,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,polypeptide N-acetylgalactosaminyltransferase 7,1,0.5134435879614664,183,1.0
